Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	9.739759737852389e-05	1.6697138755138946e-07	377.0421447753906	960.3612060546875	377.0421447753906	960.361328125	0.0	0.0	1	0.0	0.0	1	18.04405120149912	1
8	0.0022518829988213865	3.860465135041397e-06	377.0421447753906	960.3612060546875	377.0398864746094	960.3590698242188	0.00225830078125	3.8714673164704105e-06	1	0.00225830078125	3.8714673164704105e-06	1	21.10212880291005	1
7	0.4293662912294768	0.0007360744755926365	377.0421447753906	960.3612060546875	377.5713806152344	958.747314453125	0.52923583984375	0.0009072835973274305	1	0.52923583984375	0.0009072835973274305	1	399.3538299162258	1
6	2.990323967723409	0.005126394855290845	377.0421447753906	960.3612060546875	370.9000244140625	913.1785888671875	6.142120361328125	0.010529606343911042	1	6.142120361328125	0.010529606343911042	1	2770.855491898148	1
5	6.646625852980101	0.011394494023234853	377.0421447753906	960.3612060546875	371.987548828125	787.2479248046875	0.436859130859375	0.0007489196572334314	1	17.5428466796875	0.030074185919852926	1	6137.692156635802	0
4	9.809561850599932	0.016816802442264415	377.0421447753906	960.3612060546875	366.09320068359375	746.1444702148438	10.948944091796875	0.01877007684414421	1	10.948944091796875	0.01877007684414421	1	9057.746424713403	1
3	13.472642656718191	0.023096522901213765	377.0421447753906	960.3612060546875	372.4299011230469	722.2576904296875	4.61224365234375	0.007906896505505932	1	4.61224365234375	0.007906896505505932	1	12819.297802854939	1
2	16.900926549480914	0.02897372453556219	377.0421447753906	960.3612060546875	397.01068115234375	721.2735595703125	22.5093994140625	0.03858848425703753	1	7.48028564453125	0.012823659997423353	1	17155.07678791887	0
1	30.615721067659017	0.05248537505177222	377.0421447753906	960.3612060546875	500.37347412109375	614.554443359375	143.30056762695312	0.2456641155180076	1	68.93280029296875	0.11817340080770539	1	62286.70762593695	0
0	33.048929925040596	0.056656692107370524	377.0421447753906	960.3612060546875	552.7887573242188	552.7887573242188	175.74661254882812	0.3012872652360185	1	33.048929925040596	0.056656692107370524	3628800	99516.93432401896	1
