Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.001030032647349847	1.1779879315528901e-07	1121.0	9865.0	1121.00146484375	9865.001953125	0.00172119140625	1.9684256704597438e-07	60	0.00146484375	1.6752558897529735e-07	6	6141.506863425926	6
8	0.001030032647349847	1.1779879315528901e-07	1121.0	9865.0	1121.00146484375	9865.001953125	0.00172119140625	1.9684256704597438e-07	60	0.00146484375	1.6752558897529735e-07	6	6141.506863425926	6
7	0.001030032647349847	1.1779879315528901e-07	1121.0	9865.0	1121.00146484375	9865.001953125	0.00172119140625	1.9684256704597438e-07	60	0.00146484375	1.6752558897529735e-07	6	6141.506863425926	6
6	0.0010298655272791626	1.17779680612896e-07	1121.0	9865.0	1121.0013427734375	9865.001953125	0.0017578125	2.010307067703568e-07	60	0.0013427734375	1.535651232273559e-07	6	6129.646739417989	6
5	0.0010269376966688369	1.1744484179652755e-07	1121.0	9865.0	1121.001708984375	9865.0009765625	0.001806640625	2.066148930695334e-07	60	0.001708984375	1.9544652047118023e-07	30	6067.95375	30
4	1.8706450447203622	0.00021393470319308808	1121.0	9865.0	1122.806396484375	9864.97265625	2.075	0.0002373055809698079	60	1.806396484375	0.0002065869721380375	12	120880.69474702381	12
3	16.53629645998516	0.0018911592474822917	1121.0	9865.0	1128.389404296875	9859.44140625	69.1517333984375	0.007908478202017098	60	34.610595703125	0.003958210853513838	6	231575.26619378306	0
2	45.82047380154726	0.005240218870259293	1121.0	9865.0	1131.421875	9866.048828125	99.19564208984374	0.01134442384376072	60	10.421875	0.0011918887236962489	6	234447.42031746032	6
1	172.50207448363935	0.019728050604258845	1121.0	9865.0	1189.357421875	9227.1630859375	374.8821044921875	0.04287306775985676	60	121.642578125	0.013911548275960658	6	234787.314823082	0
0	1131.6373003601398	0.1294187214501532	1121.0	9865.0	4863.1259765625	4863.1259765625	3742.1259765625	0.427965001894156	60	1131.6373003601398	0.1294187214501532	3628800	3118.4338227513226	60
