Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.001209076506330433	1.7843513965915482e-07	3555.0	10331.0	3555.000732421875	10331.001953125	0.0009765625	1.4412079397874852e-07	2	0.000732421875	1.080905954840614e-07	1	11248.916971175044	1
8	0.001209076506330433	1.7843513965915482e-07	3555.0	10331.0	3555.000732421875	10331.001953125	0.0009765625	1.4412079397874852e-07	2	0.000732421875	1.080905954840614e-07	1	11248.916971175044	1
7	0.0012090559190753487	1.7843210139836906e-07	3555.0	10331.0	3555.000732421875	10331.001953125	0.0009765625	1.4412079397874852e-07	2	0.000732421875	1.080905954840614e-07	1	11250.387174272486	1
6	0.0012084508152445368	1.78342800360764e-07	3555.0	10331.0	3555.000732421875	10331.001953125	0.0009765625	1.4412079397874852e-07	2	0.000732421875	1.080905954840614e-07	1	11222.279892526454	1
5	0.0012023571895754105	1.7744350495504877e-07	3555.0	10331.0	3555.001220703125	10331.0009765625	0.001220703125	1.8015099247343565e-07	2	0.001220703125	1.8015099247343565e-07	2	11032.461468805115	2
4	3.5138351245321715	0.000518570709051383	3555.0	10331.0	3557.352783203125	10329.8115234375	2.353271484375	0.00034729508329028923	2	2.352783203125	0.0003472230228932999	1	655376.8533788029	1
3	13.24867832130015	0.0019552358797668462	3555.0	10331.0	3565.639892578125	10322.677734375	10.640380859375	0.0015703041409939492	2	10.639892578125	0.0015702320805969598	1	740119.7168152006	1
2	34.73622159752686	0.005126360920532299	3555.0	10331.0	3548.537841796875	10301.095703125	40.9461669921875	0.0060428227556357	2	41.462158203125	0.006118972580154221	1	816757.9685085979	0
1	147.88262216012944	0.021824471983490176	3555.0	10331.0	3536.962890625	10309.7373046875	241.91845703125	0.03570225162798849	2	98.037109375	0.014468286507526565	1	874550.4916374559	0
0	871.352980453249	0.1285940053797593	3555.0	10331.0	7247.0712890625	7247.0712890625	3692.0712890625	0.5448747475003689	2	871.352980453249	0.1285940053797593	3628800	3522.0757980599647	2
