Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.00080385823729177	1.6259268553636125e-07	1829.0	6773.0	1828.9989013671875	6773.00244140625	0.00039236886160714287	7.936263382021498e-08	336	0.0010986328125	2.2221537469660195e-07	6	2939.9893369708993	6
8	0.00080385823729177	1.6259268553636125e-07	1829.0	6773.0	1828.9989013671875	6773.00244140625	0.00039236886160714287	7.936263382021498e-08	336	0.0010986328125	2.2221537469660195e-07	6	2939.9893369708993	6
7	0.00080385823729177	1.6259268553636125e-07	1829.0	6773.0	1828.9989013671875	6773.00244140625	0.00039236886160714287	7.936263382021498e-08	336	0.0010986328125	2.2221537469660195e-07	6	2939.9893369708993	6
6	0.0008038428977683739	1.6258958288195264e-07	1829.0	6773.0	1828.9989013671875	6773.00244140625	0.00039236886160714287	7.936263382021498e-08	336	0.0010986328125	2.2221537469660195e-07	6	2941.5229464285712	6
5	0.000802192486152447	1.6225576176222634e-07	1829.0	6773.0	1828.9989013671875	6773.001953125	0.0004185267857142857	8.465347607489597e-08	336	0.0010986328125	2.2221537469660195e-07	6	2939.2908548280425	6
4	8.695900665363938	0.0017588795844182723	1829.0	6773.0	1815.4453125	6766.2509765625	8.693976266043526	0.0017584903450735287	336	13.5546875	0.0027416439118122977	24	76172.48711474867	24
3	21.615015064421154	0.004371969066428227	1829.0	6773.0	1836.50048828125	6753.07421875	37.41479274204799	0.007567716978569578	336	7.50048828125	0.00151708905365089	6	183544.89957175925	6
2	35.62079787622684	0.0072048539393662694	1829.0	6773.0	1843.468017578125	6748.8798828125	78.81913321358817	0.01594238131342803	336	14.468017578125	0.0029263789599767395	12	206853.04828042327	12
1	112.92342965383378	0.022840499525451818	1829.0	6773.0	1721.0950927734375	6399.12158203125	53.80301993233817	0.010882487850392024	336	175.9049072265625	0.03557947152640827	6	198520.8520568783	0
0	686.46622670653	0.13884834682575445	1829.0	6773.0	4274.70068359375	4274.70068359375	2445.70068359375	0.49468055897931834	336	686.46622670653	0.13884834682575445	3628800	1970.9122916666668	336
