Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.00047497643364800347	7.286032116091478e-08	1267.0	7786.0	1266.999267578125	7785.99951171875	0.00034528459821428573	5.29658840641641e-08	210	0.000732421875	1.123518752876208e-07	6	3453.3516220238093	6
8	0.00047497643364800347	7.286032116091478e-08	1267.0	7786.0	1266.999267578125	7785.99951171875	0.00034528459821428573	5.29658840641641e-08	210	0.000732421875	1.123518752876208e-07	6	3453.3516220238093	6
7	0.00047497643364800347	7.286032116091478e-08	1267.0	7786.0	1266.999267578125	7785.99951171875	0.00034528459821428573	5.29658840641641e-08	210	0.000732421875	1.123518752876208e-07	6	3453.3516220238093	6
6	0.0004745013120943907	7.278743857867629e-08	1267.0	7786.0	1266.999267578125	7785.9990234375	0.00034877232142857144	5.3500892994105146e-08	210	0.000732421875	1.123518752876208e-07	6	3448.0212913359787	6
5	0.00046924025924117475	7.198040485368534e-08	1267.0	7786.0	1266.999267578125	7785.99951171875	0.0003348214285714286	5.136085727434094e-08	210	0.000732421875	1.123518752876208e-07	18	3418.8058382936506	18
4	2.1270782749236576	0.0003262890435532532	1267.0	7786.0	1265.354736328125	7784.1708984375	2.7411307198660713	0.0004204833133710801	210	1.645263671875	0.00025237976252109217	6	106002.8931035053	6
3	13.744058413833537	0.0021083077793884854	1267.0	7786.0	1251.22802734375	7771.2158203125	15.155252511160715	0.00232478179339787	210	18.77197265625	0.002879578563621721	6	231570.91049107144	0
2	43.91539027663135	0.006736522515206527	1267.0	7786.0	1118.306640625	7851.23046875	49.95100446428572	0.007662372214187102	210	169.693359375	0.02603058128163829	6	234379.34921626985	0
1	154.2008192534674	0.023654060324201164	1267.0	7786.0	1083.1934814453125	7134.00537109375	102.8639892578125	0.01577910557720701	210	186.8065185546875	0.028655701573046095	6	234863.90575727512	0
0	788.2812361492178	0.12092057618487771	1267.0	7786.0	3894.276123046875	3894.276123046875	2627.276123046875	0.4030182732086018	210	788.2812361492178	0.12092057618487771	3628800	2349.9605340608464	210
