Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0005988445652014785	1.0474804358955369e-07	609.0	6326.0	608.99951171875	6326.00146484375	0.00030110677083333335	5.2668667278875867e-08	720	0.00048828125	8.540864964142032e-08	50	3077.7708994708996	50
8	0.0005988445652014785	1.0474804358955369e-07	609.0	6326.0	608.99951171875	6326.00146484375	0.00030110677083333335	5.2668667278875867e-08	720	0.00048828125	8.540864964142032e-08	50	3077.7708994708996	50
7	0.0005988461798881518	1.0474832602556442e-07	609.0	6326.0	608.99951171875	6326.00146484375	0.00030110677083333335	5.2668667278875867e-08	720	0.00048828125	8.540864964142032e-08	50	3078.8073600088183	50
6	0.0005987696504676994	1.0473493973547305e-07	609.0	6326.0	608.99951171875	6326.00146484375	0.00030890570746527776	5.403283321064855e-08	720	0.00048828125	8.540864964142032e-08	54	3081.6902287257494	54
5	0.0005980781272605613	1.0461398062979907e-07	609.0	6326.0	608.99951171875	6326.00146484375	0.00031399197048611113	5.492250664441335e-08	720	0.00048828125	8.540864964142032e-08	30	3075.0316787918873	30
4	10.832015056038239	0.0018947026510474443	609.0	6326.0	588.4794921875	6342.42041015625	3.9685333251953123	0.000694163604197186	720	25.5205078125	0.004463968482158475	24	90340.32662037037	0
3	28.918515039575162	0.0050583374216503696	609.0	6326.0	532.79638671875	6398.798828125	16.581055026584202	0.0029003069838349138	720	81.20361328125	0.014203885478616406	6	262715.3885063933	0
2	65.6479483099337	0.011482936559372695	609.0	6326.0	464.8066711425781	6301.80517578125	33.78340148925781	0.005909288348654507	720	149.19332885742188	0.026096436742596096	4	397374.4811017416	0
1	211.56194319661122	0.03700576232230387	609.0	6326.0	104.24701690673828	5526.93603515625	114.99248826768664	0.02011413123450877	720	884.7529830932617	0.154758261866934	6	406339.16654320987	0
0	874.5438191443818	0.1529725064097222	609.0	6326.0	2983.122802734375	2983.122802734375	2374.122802734375	0.41527423521678763	720	874.5438191443818	0.1529725064097222	3628800	2064.144276344797	720
