Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0004899520740874753	6.937865676684725e-08	0.0	7062.0	-0.0008697509765625	7062.001953125	0.0003303784432794476	4.6782560645631205e-08	2012	0.0008697509765625	1.231592999946899e-07	2	5822.9268303571425	2
8	0.0004899520740874753	6.937865676684725e-08	0.0	7062.0	-0.0008697509765625	7062.001953125	0.0003303784432794476	4.6782560645631205e-08	2012	0.0008697509765625	1.231592999946899e-07	2	5822.9268303571425	2
7	0.0004899726928764853	6.938157644810044e-08	0.0	7062.0	-0.0008697509765625	7062.001953125	0.00033013006557062894	4.674738963050537e-08	2012	0.0008697509765625	1.231592999946899e-07	2	5823.692023809524	2
6	0.0004895609725911177	6.932327564303563e-08	0.0	7062.0	-0.0008697509765625	7062.001953125	0.0003299112835318134	4.671640944942132e-08	2012	0.0008697509765625	1.231592999946899e-07	2	5818.328011463845	2
5	0.00048682240687141474	6.893548667111509e-08	0.0	7062.0	-0.000946044921875	7062.001953125	0.0003355947688185364	4.752120770582503e-08	2012	0.000946044921875	1.3396274736264514e-07	2	5802.635450837743	2
4	10.075424013792732	0.001426709715915142	0.0	7062.0	-74.08160400390625	7038.36328125	10.363284746173836	0.0014674716434683994	2012	83.08160400390625	0.011764599830629602	2	170564.36022211198	0
3	31.26532879691433	0.004427262644706079	0.0	7062.0	-318.78955078125	7086.66015625	42.29719574740582	0.005989407497508613	2012	327.78955078125	0.04641596584271453	4	321621.08193838183	0
2	70.25282037511178	0.009948006283646529	0.0	7062.0	-789.9699096679688	7338.85400390625	133.77162493863116	0.018942456094396935	2012	798.9699096679688	0.11313649244802729	2	641805.3178593474	0
1	246.64648225990973	0.034925868346064814	0.0	7062.0	-1378.5225830078125	6557.0908203125	648.6699318781525	0.09185357290826289	2012	1387.5225830078125	0.19647728448142346	2	664177.6593849206	0
0	1183.2284431239536	0.16754863255790903	0.0	7062.0	2995.88720703125	2995.88720703125	2995.88720703125	0.42422645242583545	2012	1183.2284431239536	0.16754863255790903	3628800	2871.6126890432097	2012
