Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0008755882034436315	8.412646074592924e-08	2032.0	12440.0	2031.9990234375	12440.0029296875	0.000396728515625	3.811765138595311e-08	32	0.0009765625	9.382806495003843e-08	2	13951.154479166667	2
8	0.0008755882034436315	8.412646074592924e-08	2032.0	12440.0	2031.9990234375	12440.0029296875	0.000396728515625	3.811765138595311e-08	32	0.0009765625	9.382806495003843e-08	2	13951.154479166667	2
7	0.000875644313805528	8.413185182604996e-08	2032.0	12440.0	2031.9990234375	12440.0029296875	0.000396728515625	3.811765138595311e-08	32	0.0009765625	9.382806495003843e-08	2	13947.96975143298	2
6	0.0008746942725341366	8.404057191911382e-08	2032.0	12440.0	2031.9990234375	12440.0029296875	0.00038909912109375	3.738461962853094e-08	32	0.0009765625	9.382806495003843e-08	2	13929.033385141094	2
5	0.0008642270661745963	8.303488337572985e-08	2032.0	12440.0	2031.9991455078125	12440.0029296875	0.00045013427734375	4.324887368790834e-08	32	0.0008544921875	8.209955683128363e-08	2	13756.443929122575	2
4	2.2640766490956463	0.00021753234522440876	2032.0	12440.0	2053.2109375	12439.2431640625	21.211715698242188	0.002038020339954092	32	21.2109375	0.0020379455707148345	4	355228.5042796517	4
3	13.62115264367805	0.0013087195084241017	2032.0	12440.0	2134.878173828125	12435.521484375	142.33795166015625	0.01367582164298196	32	102.878173828125	0.009884528615307937	2	438064.5213927469	2
2	44.318180518915625	0.004258088059081055	2032.0	12440.0	2012.764892578125	12443.0986328125	82.4992446899414	0.007926522356835261	32	19.235107421875	0.0018481079383046695	2	603478.0307969577	2
1	181.26687043945205	0.017416109765512302	2032.0	12440.0	2222.37841796875	11786.083984375	336.49400329589844	0.03233032314526311	32	190.37841796875	0.018291546691847616	4	608607.2999052028	4
0	1324.1899134667883	0.12722808545991432	2032.0	12440.0	6795.3486328125	6795.3486328125	4763.3486328125	0.457662243736789	32	1324.1899134667883	0.12722808545991432	3628800	4071.4294692460317	32
