Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0019585167079165288	1.5354893829216218e-07	8886.0	21641.0	8886.0009765625	21641.001953125	0.0009765625	7.656311250490004e-08	1	0.0009765625	7.656311250490004e-08	1	29957.219911541004	1
8	0.0019585167079165288	1.5354893829216218e-07	8886.0	21641.0	8886.0009765625	21641.001953125	0.0009765625	7.656311250490004e-08	1	0.0009765625	7.656311250490004e-08	1	29957.219911541004	1
7	0.0019585277416087963	1.5354980334055637e-07	8886.0	21641.0	8886.0009765625	21641.001953125	0.0009765625	7.656311250490004e-08	1	0.0009765625	7.656311250490004e-08	1	29958.266212522045	1
6	0.001953634971874311	1.5316620712460299e-07	8886.0	21641.0	8886.0009765625	21641.001953125	0.0009765625	7.656311250490004e-08	1	0.0009765625	7.656311250490004e-08	1	30065.695479772927	1
5	0.0019193998467985285	1.504821518462194e-07	8886.0	21641.0	8886.0029296875	21641.001953125	0.0029296875	2.2968933751470012e-07	1	0.0029296875	2.2968933751470012e-07	1	29505.638047563934	1
4	0.0018478770314911265	1.4487471826665046e-07	8886.0	21641.0	8886.0029296875	21641.001953125	0.0029296875	2.2968933751470012e-07	1	0.0029296875	2.2968933751470012e-07	1	28260.388474426807	1
3	0.0017529388373911485	1.3743150430350046e-07	8886.0	21641.0	8886.0029296875	21641.001953125	0.0029296875	2.2968933751470012e-07	1	0.0029296875	2.2968933751470012e-07	1	25825.453921130953	1
2	0.0016440720869330082	1.2889628278581013e-07	8886.0	21641.0	8886.0029296875	21641.001953125	0.0029296875	2.2968933751470012e-07	1	0.0029296875	2.2968933751470012e-07	1	22585.309156746032	1
1	163.590345465174	0.012825585689155155	8886.0	21641.0	9249.013671875	21279.462890625	581.837890625	0.04561645555664445	1	27.986328125	0.0021941456781654255	1	288279.565931713	0
0	1655.379393249727	0.12978278269304014	8886.0	21641.0	15286.6123046875	15286.6123046875	6400.6123046875	0.5018120191836535	1	1655.379393249727	0.12978278269304014	3628800	6136.608710868607	1
