Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0008400516072698792	9.057160186198159e-08	1086.0	10361.0	1086.001220703125	10361.0009765625	0.001220703125	1.3161219676549866e-07	2	0.001220703125	1.3161219676549866e-07	2	14936.73952353395	2
8	0.0008400516072698792	9.057160186198159e-08	1086.0	10361.0	1086.001220703125	10361.0009765625	0.001220703125	1.3161219676549866e-07	2	0.001220703125	1.3161219676549866e-07	2	14936.73952353395	2
7	0.0008399987262813292	9.056590040769048e-08	1086.0	10361.0	1086.001220703125	10361.0009765625	0.001220703125	1.3161219676549866e-07	2	0.001220703125	1.3161219676549866e-07	2	14923.595027006173	2
6	0.0008383168955538849	9.038457094920593e-08	1086.0	10361.0	1086.0009765625	10361.0009765625	0.0010986328125	1.1845097708894878e-07	2	0.0009765625	1.0528975741239892e-07	1	14881.365354387126	1
5	0.0008254684973015357	8.899929890043512e-08	1086.0	10361.0	1086.0009765625	10361.0009765625	0.0010986328125	1.1845097708894878e-07	2	0.0009765625	1.0528975741239892e-07	1	14597.488264164462	1
4	0.7230793717803148	7.796004008413098e-05	1086.0	10361.0	1085.8204345703125	10359.79296875	0.17938232421875	1.9340412314690028e-05	2	0.1795654296875	1.936015414420485e-05	1	522492.3028794643	1
3	7.242607913782567	0.000780874168601894	1086.0	10361.0	1079.362060546875	10372.88671875	6.5462646484375	0.0007057967275943397	2	6.637939453125	0.0007156808035714286	1	703920.5156420856	1
2	34.97025583862628	0.0037703779879920516	1086.0	10361.0	1011.221435546875	10422.4365234375	55.96783447265625	0.006034267867671833	2	74.778564453125	0.008062378916778976	1	785978.6246974206	1
1	188.9232562889624	0.020369084236006727	1086.0	10361.0	1157.651611328125	9571.857421875	251.029541015625	0.027065179624326145	2	57.348388671875	0.006183114681603773	1	952724.5821640763	0
0	1097.161562857384	0.11829235179055354	1086.0	10361.0	5866.4140625	5866.4140625	4780.4140625	0.5154085242587602	2	1097.161562857384	0.11829235179055354	3628800	4471.123657958554	2
