Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0008163554075533751	9.505768602158537e-08	0.0	8588.0	6.103515625e-05	8588.0029296875	0.000704643053886218	8.204972681488333e-08	156	6.103515625e-05	7.107027975081509e-09	4	7397.5917989417985	4
8	0.0008163554075533751	9.505768602158537e-08	0.0	8588.0	6.103515625e-05	8588.0029296875	0.000704643053886218	8.204972681488333e-08	156	6.103515625e-05	7.107027975081509e-09	4	7397.5917989417985	4
7	0.0008163291016163229	9.505462291759698e-08	0.0	8588.0	6.103515625e-05	8588.0029296875	0.000704643053886218	8.204972681488333e-08	156	6.103515625e-05	7.107027975081509e-09	4	7392.076462742504	4
6	0.0008162158128445902	9.504143139783304e-08	0.0	8588.0	6.103515625e-05	8588.0029296875	0.0006999480422401132	8.150303239870904e-08	156	6.103515625e-05	7.107027975081509e-09	4	7378.159522156085	4
5	0.0008129390333064489	9.465987812138436e-08	0.0	8588.0	0.00018310546875	8588.0029296875	0.0007222493485852073	8.409983099501714e-08	156	0.00018310546875	2.1321083925244528e-08	2	7270.608226962081	2
4	4.410733538775638	0.0005135926337652116	0.0	8588.0	-15.832977294921875	8589.173828125	13.923700968424479	0.001621297271591113	156	15.832977294921875	0.0018436163594459565	2	195388.06651675486	2
3	14.381534519355343	0.0016746081182295463	0.0	8588.0	-14.391510009765625	8600.8193359375	22.955243232922676	0.0026729440187380853	156	14.391510009765625	0.0016757696797584565	2	326159.32083498675	2
2	35.41831240178836	0.004124163064949739	0.0	8588.0	-9.265655517578125	8633.150390625	85.7381341396234	0.009983480919844363	156	9.265655517578125	0.0010789072563551613	2	587918.4810984348	2
1	180.12165800600457	0.020973644388216646	0.0	8588.0	-324.4271240234375	8690.9794921875	177.08817614041843	0.02062042106898212	156	420.4271240234375	0.04895518444613851	2	666791.3040867505	0
0	1278.5073845412912	0.14887137686787275	0.0	8588.0	4496.3486328125	4496.3486328125	4496.3486328125	0.5235617877052282	156	1278.5073845412912	0.14887137686787275	3628800	4074.590259589947	156
