Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0014021696867766204	1.1608325910891799e-07	4643.0	16722.0	4642.9990234375	16722.0	0.00048828125	4.042397963407567e-08	4	0.0009765625	8.084795926815134e-08	1	22000.679423500882	1
8	0.0014021696867766204	1.1608325910891799e-07	4643.0	16722.0	4642.9990234375	16722.0	0.00048828125	4.042397963407567e-08	4	0.0009765625	8.084795926815134e-08	1	22000.679423500882	1
7	0.0014021908122605958	1.1608500805204038e-07	4643.0	16722.0	4642.9990234375	16722.0	0.00048828125	4.042397963407567e-08	4	0.0009765625	8.084795926815134e-08	1	22011.435528549384	1
6	0.001398355796854332	1.1576751360661744e-07	4643.0	16722.0	4642.9990234375	16722.0	0.0008544921875	7.074196435963242e-08	4	0.0009765625	8.084795926815134e-08	3	21898.154549713403	3
5	0.0013839308589013585	1.145732973674442e-07	4643.0	16722.0	4642.9990234375	16722.0	0.000244140625	2.0211989817037835e-08	4	0.0009765625	8.084795926815134e-08	1	21346.274210758376	1
4	2.003514843222536	0.000165867608512504	4643.0	16722.0	4642.61083984375	16721.3203125	0.388427734375	3.2157275798907194e-05	4	0.38916015625	3.221791176835831e-05	1	757170.8309959215	1
3	7.125770065469085	0.0005899304632394309	4643.0	16722.0	4627.5009765625	16724.8515625	15.498291015625	0.0012830773255753788	4	15.4990234375	0.0012831379615448298	2	782546.0567793761	2
2	34.88024870076928	0.00288767685245213	4643.0	16722.0	4416.04736328125	16736.900390625	226.9522705078125	0.018788994991954012	4	226.95263671875	0.018789025309938735	1	788593.3024721671	1
1	172.56498496740164	0.014286363520771722	4643.0	16722.0	4960.7109375	16192.2568359375	446.7119140625	0.03698252455190827	4	361.2890625	0.02991051101084527	1	828686.0959479718	0
0	1656.6846241849062	0.13715412072066446	4643.0	16722.0	10713.3525390625	10713.3525390625	6070.3525390625	0.5025542295771587	4	1656.6846241849062	0.13715412072066446	3628800	5558.36559303351	4
