Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.000777738931107563	8.704408854029804e-08	2012.0	10947.0	2011.9970703125	10947.0009765625	0.0011271158854166666	1.2614615393583286e-07	600	0.0029296875	3.278889199776161e-07	4	11555.283340222662	4
8	0.000777738931107563	8.704408854029804e-08	2012.0	10947.0	2011.9970703125	10947.0009765625	0.0011271158854166666	1.2614615393583286e-07	600	0.0029296875	3.278889199776161e-07	4	11555.283340222662	4
7	0.0007778023075594893	8.705118159591375e-08	2012.0	10947.0	2011.9970703125	10947.0009765625	0.00112548828125	1.259639934247342e-07	600	0.0029296875	3.278889199776161e-07	4	11554.346581238977	4
6	0.0007770324384093916	8.6965018288684e-08	2012.0	10947.0	2011.9970703125	10947.0009765625	0.0011305745442708333	1.2653324502191756e-07	600	0.0029296875	3.278889199776161e-07	4	11543.675480324075	4
5	0.0007680633585289042	8.596120408829369e-08	2012.0	10947.0	2011.9970703125	10947.0009765625	0.0011299641927083332	1.2646493483025554e-07	600	0.0029296875	3.278889199776161e-07	2	11370.14887428351	2
4	7.090953681918889	0.0007936154092802338	2012.0	10947.0	2000.4832763671875	10947.515625	4.124921061197917	0.0004616587645436952	600	11.5167236328125	0.0012889450064703413	1	333478.6614729387	1
3	21.648574298946105	0.0024228958364796984	2012.0	10947.0	1933.152099609375	10976.8759765625	29.19191650390625	0.0032671423059771965	600	78.847900390625	0.008824611123740906	6	442101.43013199954	6
2	58.854160697741904	0.006586923413289525	2012.0	10947.0	1679.43359375	11041.091796875	132.7345849609375	0.014855577499825126	600	332.56640625	0.03722063864017907	2	724151.8457319224	2
1	239.2726829470949	0.026779259423289858	2012.0	10947.0	1430.0843505859375	10263.4267578125	178.97363138834635	0.02003062466573546	600	638.9156494140625	0.07150706764567012	1	889570.1514624669	0
0	1367.8026389464794	0.15308367531577832	2012.0	10947.0	5998.8212890625	5998.8212890625	3986.8212890625	0.44620271841773923	600	1367.8026389464794	0.15308367531577832	3628800	3690.347795138889	600
