Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.002295003147562555	1.740616721700838e-07	9845.0	23030.0	9845.0	23030.005859375	0.001953125	1.4813234736442926e-07	2	0.0	0.0	1	32870.76902943122	1
8	0.002295003147562555	1.740616721700838e-07	9845.0	23030.0	9845.0	23030.005859375	0.001953125	1.4813234736442926e-07	2	0.0	0.0	1	32870.76902943122	1
7	0.002294895770898782	1.7405352831996827e-07	9845.0	23030.0	9845.0	23030.005859375	0.001953125	1.4813234736442926e-07	2	0.0	0.0	1	32856.74596257716	1
6	0.002290188151902833	1.7369648478595624e-07	9845.0	23030.0	9845.0	23030.005859375	0.001953125	1.4813234736442926e-07	2	0.0	0.0	1	32712.23655561067	1
5	0.0022629007544677305	1.7162690591336598e-07	9845.0	23030.0	9845.0	23030.005859375	0.001953125	1.4813234736442926e-07	2	0.0	0.0	1	32060.414914847883	1
4	0.0022049020165068344	1.6722806344382513e-07	9845.0	23030.0	9845.001953125	23030.005859375	0.0029296875	2.221985210466439e-07	2	0.001953125	1.4813234736442926e-07	1	30787.96042713845	1
3	0.002142319183080495	1.6248154592950283e-07	9845.0	23030.0	9845.0	23030.005859375	0.001953125	1.4813234736442926e-07	2	0.0	0.0	1	29315.011266809965	1
2	1.333559926620026	0.00010114220148805657	9845.0	23030.0	9853.3935546875	23028.634765625	8.39404296875	0.0006366357958854759	2	8.3935546875	0.0006365987627986349	1	139980.77403108464	1
1	163.05425199101632	0.01236664785673237	9845.0	23030.0	10270.3544921875	22353.0859375	646.453125	0.04902943686006826	2	389.3544921875	0.029530109380925294	2	741666.3383032959	0
0	1720.8009105196622	0.1305120144497279	9845.0	23030.0	16156.7734375	16156.7734375	6311.7734375	0.47870864144861586	2	1720.8009105196622	0.1305120144497279	3628800	6016.757545194004	2
