Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.004789184624135389	5.423765146246194e-07	10144.0	18974.0	10144.005859375	18974.005859375	0.005859375	6.635758776896942e-07	1	0.005859375	6.635758776896942e-07	1	24550.827658179012	1
8	0.004789184624135389	5.423765146246194e-07	10144.0	18974.0	10144.005859375	18974.005859375	0.005859375	6.635758776896942e-07	1	0.005859375	6.635758776896942e-07	1	24550.827658179012	1
7	0.004789286887624697	5.423880959937369e-07	10144.0	18974.0	10144.005859375	18974.005859375	0.005859375	6.635758776896942e-07	1	0.005859375	6.635758776896942e-07	1	24549.891676311727	1
6	0.004795874809251681	5.431341799832028e-07	10144.0	18974.0	10144.005859375	18974.005859375	0.005859375	6.635758776896942e-07	1	0.005859375	6.635758776896942e-07	1	24477.84964864418	1
5	0.004806145023837081	5.442972846927612e-07	10144.0	18974.0	10144.005859375	18974.005859375	0.005859375	6.635758776896942e-07	1	0.005859375	6.635758776896942e-07	1	24135.90730324074	1
4	0.00481232173859127	5.449967993874598e-07	10144.0	18974.0	10144.0068359375	18974.005859375	0.0068359375	7.741718573046433e-07	1	0.0068359375	7.741718573046433e-07	1	23220.24761160714	1
3	1.284453444438847	0.00014546471624449003	10144.0	18974.0	10139.966796875	18972.796875	4.033203125	0.0004567613958097395	1	4.033203125	0.0004567613958097395	1	553484.907339892	1
2	10.610494230293932	0.001201641475684477	10144.0	18974.0	10163.1611328125	18971.06640625	19.1611328125	0.002170003716024915	1	19.1611328125	0.002170003716024915	1	808081.3654607583	1
1	131.27862574932226	0.014867341534464581	10144.0	18974.0	10205.8759765625	18716.30859375	122.4755859375	0.013870394783408834	1	31.1240234375	0.0035248044663080407	1	925581.93234375	0
0	1242.5948987521485	0.14072422409424107	10144.0	18974.0	14600.2255859375	14600.2255859375	4456.2255859375	0.504668809279445	1	1242.5948987521485	0.14072422409424107	3628800	4321.222243992504	1
