Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0028886744584986773	2.344132482754749e-07	6347.0	18670.0	6347.00146484375	18670.005859375	0.00146484375	1.1887070924287916e-07	1	0.00146484375	1.1887070924287916e-07	1	23975.013335262345	1
8	0.0028886744584986773	2.344132482754749e-07	6347.0	18670.0	6347.00146484375	18670.005859375	0.00146484375	1.1887070924287916e-07	1	0.00146484375	1.1887070924287916e-07	1	23975.013335262345	1
7	0.002888772685271302	2.344212192868053e-07	6347.0	18670.0	6347.00146484375	18670.005859375	0.00146484375	1.1887070924287916e-07	1	0.00146484375	1.1887070924287916e-07	1	23971.389754188713	1
6	0.0028852645093591545	2.3413653407118026e-07	6347.0	18670.0	6347.00146484375	18670.005859375	0.00146484375	1.1887070924287916e-07	1	0.00146484375	1.1887070924287916e-07	1	23998.132497244267	1
5	0.0028698999583195548	2.3288971503039476e-07	6347.0	18670.0	6347.00146484375	18670.005859375	0.00146484375	1.1887070924287916e-07	1	0.00146484375	1.1887070924287916e-07	1	23603.21655065035	1
4	0.0028348469944437554	2.3004519958157555e-07	6347.0	18670.0	6347.00146484375	18670.005859375	0.00146484375	1.1887070924287916e-07	1	0.00146484375	1.1887070924287916e-07	1	22011.754581679896	1
3	0.6302987478481609	5.114815774147211e-05	6347.0	18670.0	6352.2255859375	18670.490234375	5.2255859375	0.0004240514434390976	1	5.2255859375	0.0004240514434390976	1	145433.06645227072	1
2	7.1027881110997	0.000576384655611434	6347.0	18670.0	6352.84765625	18667.646484375	5.84765625	0.00047453187129757363	1	5.84765625	0.00047453187129757363	1	760769.5401813271	1
1	167.17159694086308	0.013565819763114752	6347.0	18670.0	6442.9248046875	18234.474609375	194.98095703125	0.015822523495191917	1	120.0751953125	0.009743990530917797	1	1006408.1891608796	0
0	1602.027730259702	0.1300030617755175	6347.0	18670.0	12433.572265625	12433.572265625	6086.572265625	0.49391968397508723	1	1602.027730259702	0.1300030617755175	3628800	5831.567167383157	1
