Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0005983757678373361	8.643301572112323e-08	1822.0	8745.0	1821.99951171875	8745.001953125	0.000274658203125	3.967329237685974e-08	24	0.00048828125	7.053029755886177e-08	6	5819.527529210758	6
8	0.0005983757678373361	8.643301572112323e-08	1822.0	8745.0	1821.99951171875	8745.001953125	0.000274658203125	3.967329237685974e-08	24	0.00048828125	7.053029755886177e-08	6	5819.527529210758	6
7	0.0005983771134095637	8.643321008371569e-08	1822.0	8745.0	1821.99951171875	8745.001953125	0.000274658203125	3.967329237685974e-08	24	0.00048828125	7.053029755886177e-08	6	5819.406163470017	6
6	0.0005982403359926147	8.641345312619018e-08	1822.0	8745.0	1821.99951171875	8745.001953125	0.000274658203125	3.967329237685974e-08	24	0.00048828125	7.053029755886177e-08	6	5816.385836640212	6
5	0.0005937175986207562	8.5760161580349e-08	1822.0	8745.0	1821.99951171875	8745.001953125	0.000274658203125	3.967329237685974e-08	24	0.00048828125	7.053029755886177e-08	6	5801.598370811287	6
4	6.899748599003652	0.0009966414269830495	1822.0	8745.0	1831.21875	8736.681640625	9.218994140625	0.0013316472830600895	24	9.21875	0.00133161201791131	2	123231.68940145502	2
3	19.129965100229523	0.00276324788389853	1822.0	8745.0	1803.3623046875	8739.544921875	18.57720947265625	0.0026834045172116497	24	18.6376953125	0.0026921414578217535	6	267379.4115382496	6
2	43.19902601723108	0.006239928646140557	1822.0	8745.0	1548.9637451171875	8732.0703125	59.410542805989586	0.008581618201067396	24	387.0362548828125	0.05590585799260617	2	420020.6696698633	0
1	150.67142472477397	0.021763892059045786	1822.0	8745.0	1531.979248046875	8510.283203125	34.32281494140625	0.004957795022592265	24	404.020751953125	0.058359201495468006	2	448105.36079861113	0
0	943.4439131393298	0.13627674608397078	1822.0	8745.0	5266.25	5266.25	3444.25	0.49750830564784054	24	943.4439131393298	0.13627674608397078	3628800	3085.1305522486773	24
