Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.002059101192198523	3.046007680767046e-07	8959.0	15719.0	8959.001953125	15719.001953125	0.001953125	2.8892381656804734e-07	1	0.001953125	2.8892381656804734e-07	1	15988.464104387125	1
8	0.002059101192198523	3.046007680767046e-07	8959.0	15719.0	8959.001953125	15719.001953125	0.001953125	2.8892381656804734e-07	1	0.001953125	2.8892381656804734e-07	1	15988.464104387125	1
7	0.002059433817653219	3.046499730256241e-07	8959.0	15719.0	8959.001953125	15719.001953125	0.001953125	2.8892381656804734e-07	1	0.001953125	2.8892381656804734e-07	1	15989.252351190476	1
6	0.0020615286044973545	3.0495985273629503e-07	8959.0	15719.0	8959.001953125	15719.001953125	0.001953125	2.8892381656804734e-07	1	0.001953125	2.8892381656804734e-07	1	15925.12515790344	1
5	0.002065003410218254	3.05473877251221e-07	8959.0	15719.0	8959.0029296875	15719.001953125	0.0029296875	4.33385724852071e-07	1	0.0029296875	4.33385724852071e-07	1	15731.312439649471	1
4	0.002038805118944279	3.0159839037637267e-07	8959.0	15719.0	8959.0029296875	15719.0029296875	0.0029296875	4.33385724852071e-07	1	0.0029296875	4.33385724852071e-07	1	15147.271872795414	1
3	0.5367343570231551	7.939857352413537e-05	8959.0	15719.0	8956.4951171875	15719.0322265625	2.5048828125	0.00037054479474852073	1	2.5048828125	0.00037054479474852073	1	251228.5900501543	1
2	4.332030207450638	0.0006408328709246506	8959.0	15719.0	8953.443359375	15719.150390625	5.556640625	0.0008219882581360947	1	5.556640625	0.0008219882581360947	1	717349.5443245701	1
1	122.9157611616831	0.01818280490557442	8959.0	15719.0	8793.5693359375	15699.4189453125	206.7197265625	0.030579841207470416	1	314.4306640625	0.04651341184356509	1	823830.5828268297	0
0	974.641788868307	0.1441777794183886	8959.0	15719.0	12374.37109375	12374.37109375	3415.37109375	0.5052324103180473	1	974.641788868307	0.1441777794183886	3628800	3365.370809634039	1
