Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.002061834318507496	2.081189379739069e-07	7695.0	17602.0	7695.001953125	17602.001953125	0.001953125	1.9714595740385585e-07	1	0.001953125	1.9714595740385585e-07	1	20709.350806327162	1
8	0.002061834318507496	2.081189379739069e-07	7695.0	17602.0	7695.001953125	17602.001953125	0.001953125	1.9714595740385585e-07	1	0.001953125	1.9714595740385585e-07	1	20709.350806327162	1
7	0.002061801486545139	2.0811562395731695e-07	7695.0	17602.0	7695.001953125	17602.001953125	0.001953125	1.9714595740385585e-07	1	0.001953125	1.9714595740385585e-07	1	20713.86357060185	1
6	0.0020655467522838126	2.0849366632520567e-07	7695.0	17602.0	7695.001953125	17602.001953125	0.001953125	1.9714595740385585e-07	1	0.001953125	1.9714595740385585e-07	1	20644.373008708113	1
5	0.002074472605656484	2.0939463063051217e-07	7695.0	17602.0	7695.001953125	17602.001953125	0.001953125	1.9714595740385585e-07	1	0.001953125	1.9714595740385585e-07	1	20274.44291005291	1
4	2.713377915774283	0.0002738849213459456	7695.0	17602.0	7695.71826171875	17602.048828125	0.71826171875	7.2500425835268e-05	1	0.71826171875	7.2500425835268e-05	1	818993.6540776566	1
3	5.867734550462618	0.00059228167462023	7695.0	17602.0	7697.29248046875	17601.556640625	2.29248046875	0.00023140006750277582	1	2.29248046875	0.00023140006750277582	1	856791.9949809854	1
2	24.725333428357644	0.0024957437598019223	7695.0	17602.0	7698.8291015625	17589.708984375	3.8291015625	0.0003865046494902594	1	3.8291015625	0.0003865046494902594	1	896361.9876490851	1
1	152.8692932875699	0.015430432349608347	7695.0	17602.0	7860.93212890625	17225.298828125	197.4189453125	0.019927217655445646	1	151.93212890625	0.015335836166977894	1	955160.9870334546	0
0	1257.9940293144214	0.12698031990657327	7695.0	17602.0	12959.6318359375	12959.6318359375	5264.6318359375	0.5314052524414555	1	1257.9940293144214	0.12698031990657327	3628800	5075.629177138448	1
