Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0005875825461466687	8.287483020404354e-08	534.0	7624.0	534.0003662109375	7624.0009765625	0.000457763671875	6.456469278913964e-08	12	0.0003662109375	5.165175423131171e-08	8	6884.500617559524	8
8	0.0005875825461466687	8.287483020404354e-08	534.0	7624.0	534.0003662109375	7624.0009765625	0.000457763671875	6.456469278913964e-08	12	0.0003662109375	5.165175423131171e-08	8	6884.500617559524	8
7	0.000587587995714191	8.287559883133865e-08	534.0	7624.0	534.0003662109375	7624.0009765625	0.000457763671875	6.456469278913964e-08	12	0.0003662109375	5.165175423131171e-08	8	6888.798080632716	8
6	0.0005872727954198444	8.283114180815859e-08	534.0	7624.0	534.0003662109375	7624.0009765625	0.000457763671875	6.456469278913964e-08	12	0.0003662109375	5.165175423131171e-08	7	6878.778996638007	7
5	0.0005825670602250141	8.216742739421919e-08	534.0	7624.0	534.0001220703125	7624.001953125	0.0004781087239583333	6.743423469087918e-08	12	0.0001220703125	1.7217251410437235e-08	1	6793.974401455026	1
4	4.878209217448293	0.0006880407923058241	534.0	7624.0	548.8001708984375	7627.00927734375	14.800465901692709	0.002087512821113217	12	14.8001708984375	0.0020874712127556417	2	329543.86924079584	2
3	15.38281345493579	0.0021696492884253583	534.0	7624.0	551.5640869140625	7639.1728515625	29.651580810546875	0.004182169366790814	12	17.5640869140625	0.0024773042191907615	3	459541.30024884257	3
2	35.630824318016224	0.005025504135122176	534.0	7624.0	582.2633056640625	7626.23828125	81.93301391601562	0.011556137364741273	12	48.2633056640625	0.006807236341898801	1	666126.8250427139	1
1	161.6565329345656	0.02280063934196976	534.0	7624.0	486.6751708984375	7248.62353515625	403.64621988932294	0.05693176585180859	12	321.3248291015625	0.04532085036693406	1	887028.2521191578	0
0	956.2836075562439	0.1348778007836733	534.0	7624.0	3812.985107421875	3812.985107421875	3278.985107421875	0.46248026902988365	12	956.2836075562439	0.1348778007836733	3628800	2969.9804998897707	12
