Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.000931194749458757	7.704101509545438e-08	0.0	12087.0	-0.0010986328125	12087.0048828125	0.0005832248263888889	4.825224012483568e-08	72	0.0010986328125	9.089375465376024e-08	1	17760.24593501984	1
8	0.000931194749458757	7.704101509545438e-08	0.0	12087.0	-0.0010986328125	12087.0048828125	0.0005832248263888889	4.825224012483568e-08	72	0.0010986328125	9.089375465376024e-08	1	17760.24593501984	1
7	0.0009311611269727165	7.703823338898953e-08	0.0	12087.0	-0.0010986328125	12087.0048828125	0.0005900065104166666	4.881331268442679e-08	72	0.0010986328125	9.089375465376024e-08	1	17761.52855406746	1
6	0.0009303826966193197	7.697383110940016e-08	0.0	12087.0	-0.001220703125	12087.0048828125	0.0006001790364583334	4.965492152381347e-08	72	0.001220703125	1.0099306072640026e-07	1	17724.82841352513	1
5	0.0009241476681287116	7.645798528408303e-08	0.0	12087.0	-0.001220703125	12087.0048828125	0.0005323621961805555	4.404419592790233e-08	72	0.001220703125	1.0099306072640026e-07	2	17517.53661623677	2
4	0.1159423901963276	9.59232151868351e-06	0.0	12087.0	-0.0794677734375	12087.296875	0.042853461371527776	3.5454175040562404e-06	72	0.0794677734375	6.574648253288657e-06	1	179597.8249413029	1
3	4.605671381790592	0.00038104338394891966	0.0	12087.0	-8.6705322265625	12094.4580078125	7.546771579318577	0.0006243709422783633	72	8.6705322265625	0.0007173436110335485	2	500342.12734705687	2
2	23.285561812886908	0.0019264963856115585	0.0	12087.0	-142.6485595703125	12108.955078125	127.47010125054254	0.010546049578103959	72	142.6485595703125	0.011801816792447465	1	738806.2990795856	1
1	187.77795756716787	0.015535530534224197	0.0	12087.0	110.61083984375	11502.765625	336.76232571072046	0.0278615310425019	72	399.38916015625	0.03304286921123935	1	1010859.3038588514	0
0	1661.341747595301	0.1374486429713991	0.0	12087.0	5674.68505859375	5674.68505859375	5674.68505859375	0.46948664338493834	72	1661.341747595301	0.1374486429713991	3628800	5060.294664902998	72
