Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0017963909976696842	2.6259187219261575e-07	7029.0	13870.0	7028.9990234375	13870.0	0.0009765625	1.427514252302295e-07	1	0.0009765625	1.427514252302295e-07	1	13065.566444554674	1
8	0.0017963909976696842	2.6259187219261575e-07	7029.0	13870.0	7028.9990234375	13870.0	0.0009765625	1.427514252302295e-07	1	0.0009765625	1.427514252302295e-07	1	13065.566444554674	1
7	0.0017964565270371748	2.626014511090739e-07	7029.0	13870.0	7028.9990234375	13870.0	0.0009765625	1.427514252302295e-07	1	0.0009765625	1.427514252302295e-07	1	13072.466019345238	1
6	0.00179607882491285	2.6254623957211665e-07	7029.0	13870.0	7028.9990234375	13870.0	0.0009765625	1.427514252302295e-07	1	0.0009765625	1.427514252302295e-07	1	13072.897082506614	1
5	0.0017921227080060901	2.6196794445345566e-07	7029.0	13870.0	7028.9990234375	13870.0	0.0009765625	1.427514252302295e-07	1	0.0009765625	1.427514252302295e-07	1	12827.479059744268	1
4	0.0017668916140494103	2.5827972724008336e-07	7029.0	13870.0	7028.9990234375	13870.001953125	0.0009765625	1.427514252302295e-07	1	0.0009765625	1.427514252302295e-07	1	12168.906906966491	1
3	0.958698351151939	0.00014014008933663777	7029.0	13870.0	7027.40380859375	13870.09375	0.486328125	7.10902097646543e-05	1	2.59619140625	0.0003795046639745651	1	657392.8778367505	0
2	6.0469803319322155	0.0008839322221798298	7029.0	13870.0	7014.607421875	13873.451171875	14.392578125	0.002103870505043122	1	14.392578125	0.002103870505043122	1	732826.5210267857	1
1	127.5413789156421	0.018643674742821532	7029.0	13870.0	6887.47119140625	13959.9951171875	408.1982421875	0.05966938198910978	1	291.52880859375	0.042614940592566874	1	836720.2227802579	0
0	991.6843527017153	0.14496189924012795	7029.0	13870.0	10444.8955078125	10444.8955078125	3415.8955078125	0.49932692703003945	1	991.6843527017153	0.14496189924012795	3628800	3392.892425319665	1
