Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0002509329004633702	6.86922804443937e-08	0.0	3653.0	-0.0007476806640625	3653.001220703125	0.00013807080358308341	3.779655176104117e-08	273672	0.0007476806640625	2.0467579087393922e-07	6	261.56668485449734	6
8	0.0002509329004633702	6.86922804443937e-08	0.0	3653.0	-0.0007476806640625	3653.001220703125	0.00013807080358308341	3.779655176104117e-08	273672	0.0007476806640625	2.0467579087393922e-07	6	261.56668485449734	6
7	0.0002509329004633702	6.86922804443937e-08	0.0	3653.0	-0.0007476806640625	3653.001220703125	0.00013807080358308341	3.779655176104117e-08	273672	0.0007476806640625	2.0467579087393922e-07	6	261.56668485449734	6
6	0.0002508915715143408	6.868096674359179e-08	0.0	3653.0	-0.0007476806640625	3653.001220703125	0.0001380353441386265	3.77868448230568e-08	273672	0.0007476806640625	2.0467579087393922e-07	6	261.3146197089947	6
5	0.00025105948256950837	6.872693199274798e-08	0.0	3653.0	-0.000779464200604707	3653.00146484375	0.0001376814196835463	3.768995885123085e-08	273672	0.000779464200604707	2.1337645787153217e-07	6	259.93125	6
4	4.603411614831201	0.0012601729030471398	0.0	3653.0	-65.26455688476562	3663.086669921875	6.805335914612062	0.0018629444058615007	273672	65.26455688476562	0.017866016119563545	6	23614.912468584655	6
3	12.582291734389857	0.003444372224032263	0.0	3653.0	-122.74263763427734	3671.076416015625	14.19392482922465	0.0038855529234121684	273672	122.74263763427734	0.033600503047981754	6	91993.8281795635	6
2	34.4189594117531	0.009422107695525076	0.0	3653.0	-342.1471862792969	3702.502197265625	37.209012412580044	0.010185878021511099	273672	342.1471862792969	0.09366197270169638	24	140634.23549933863	24
1	154.89171274053467	0.04240123535191204	0.0	3653.0	-500.486572265625	3527.344482421875	163.75236080084275	0.04482681653458603	273672	500.486572265625	0.13700700034646182	6	154592.87476025132	6
0	794.0968385080812	0.21738210744814707	0.0	3653.0	1120.5263671875	1120.5263671875	1120.5263671875	0.3067414090302491	273672	794.0968385080812	0.21738210744814707	3628800	766.2579679232804	273672
