Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0005411936744811042	1.3238592819987874e-07	365.0	4453.0	364.9996032714844	4453.00146484375	0.0003974609375	9.722625672700587e-08	3000	0.000396728515625	9.704709286325831e-08	12	365.47283234126985	12
8	0.0005411936744811042	1.3238592819987874e-07	365.0	4453.0	364.9996032714844	4453.00146484375	0.0003974609375	9.722625672700587e-08	3000	0.000396728515625	9.704709286325831e-08	12	365.47283234126985	12
7	0.0005411936744811042	1.3238592819987874e-07	365.0	4453.0	364.9996032714844	4453.00146484375	0.0003974609375	9.722625672700587e-08	3000	0.000396728515625	9.704709286325831e-08	12	365.47283234126985	12
6	0.0005411904955667162	1.3238515057894233e-07	365.0	4453.0	364.9996032714844	4453.00146484375	0.00039703369140625	9.712174447315313e-08	3000	0.000396728515625	9.704709286325831e-08	12	364.31419642857145	12
5	0.0005411664266434927	1.323792628775667e-07	365.0	4453.0	364.9996032714844	4453.00146484375	0.00040185546875	9.830123990949119e-08	3000	0.000396728515625	9.704709286325831e-08	12	370.3776438492063	12
4	5.7870372168223065	0.0014156157575397031	365.0	4453.0	340.91943359375	4459.693359375	5.556656311035156	0.0013592603500575235	3000	24.08056640625	0.005890549512292074	6	38137.77428736773	6
3	15.860269559779494	0.0038797136887914613	365.0	4453.0	326.03192138671875	4467.66015625	14.15071875	0.0034615261130136986	3000	38.96807861328125	0.009532308858434748	12	63031.92339285714	12
2	33.92102250810653	0.00829770609298105	365.0	4453.0	199.32452392578125	4458.32763671875	18.885950134277344	0.004619850815625573	3000	288.67547607421875	0.07061533172069931	36	67139.44355654762	0
1	124.03628690618686	0.030341557462374477	365.0	4453.0	69.13339233398438	4368.048828125	74.39270483398437	0.0181978240787633	3000	500.8666076660156	0.12252118582828171	24	67145.0059209656	0
0	681.8352887963996	0.16678945420655567	365.0	4453.0	2088.73291015625	2088.73291015625	1723.73291015625	0.4216567784139555	3000	681.8352887963996	0.16678945420655567	3628800	1243.3476256613756	3000
