Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0008253925733885857	2.1539472165672905e-07	2096.0	5928.0	2096.0	5928.0	0.0008984375	2.3445655010438413e-07	100	0.0	0.0	4	3781.568435846561	4
8	0.0008253925733885857	2.1539472165672905e-07	2096.0	5928.0	2096.0	5928.0	0.0008984375	2.3445655010438413e-07	100	0.0	0.0	4	3781.568435846561	4
7	0.0008253749463924024	2.1539012170991712e-07	2096.0	5928.0	2096.0	5928.0	0.0008984375	2.3445655010438413e-07	100	0.0	0.0	4	3782.299302248677	4
6	0.0008250086816320133	2.1529454113570286e-07	2096.0	5928.0	2096.0	5928.0	0.000908203125	2.3700499086638833e-07	100	0.0	0.0	4	3776.4910967813053	4
5	0.0008223238613660163	2.1459390954227982e-07	2096.0	5928.0	2095.999755859375	5928.0	0.0008935546875	2.3318232972338205e-07	100	0.000244140625	6.371101905010438e-08	2	3737.8700683421516	2
4	8.28887816440912	0.0021630684145117745	2096.0	5928.0	2075.585693359375	5921.943359375	9.7918603515625	0.0025552871481112995	100	20.414306640625	0.005327324279912578	2	228534.26393683863	2
3	18.63101909886382	0.0048619569673444205	2096.0	5928.0	2066.520263671875	5924.6220703125	16.963330078125	0.004426756283435543	100	29.479736328125	0.007693041839281055	4	308976.8586585097	4
2	35.853414742538746	0.009356319087301343	2096.0	5928.0	1938.094482421875	5895.984375	24.918896484375	0.006502843550202244	100	269.905517578125	0.07043463402351904	2	501519.13674272486	0
1	109.3816983320179	0.028544284533407595	2096.0	5928.0	1933.4444580078125	5849.3193359375	128.27099609375	0.033473641986886744	100	199.5555419921875	0.052076080895664796	2	500349.4231205908	0
0	535.1382958010181	0.13964986842406527	2096.0	5928.0	4009.66845703125	4009.66845703125	1913.66845703125	0.4993915597680715	100	535.1382958010181	0.13964986842406527	3628800	1851.67949239418	100
