Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0006048866554542824	8.386062047057845e-08	1195.0	8408.0	1194.99951171875	8408.001953125	0.0002908145680147059	4.031811562660556e-08	34	0.00048828125	6.769461389158464e-08	3	7515.740922894621	3
8	0.0006048866554542824	8.386062047057845e-08	1195.0	8408.0	1194.99951171875	8408.001953125	0.0002908145680147059	4.031811562660556e-08	34	0.00048828125	6.769461389158464e-08	3	7515.740922894621	3
7	0.0006048914322356909	8.386128271671855e-08	1195.0	8408.0	1194.99951171875	8408.001953125	0.0002908145680147059	4.031811562660556e-08	34	0.00048828125	6.769461389158464e-08	3	7515.470475914903	3
6	0.0006043759098759404	8.378981143434637e-08	1195.0	8408.0	1194.99951171875	8408.001953125	0.0003015854779411765	4.181137916833169e-08	34	0.00048828125	6.769461389158464e-08	4	7520.985659722222	4
5	0.0005992523745043988	8.307949182093427e-08	1195.0	8408.0	1194.99951171875	8408.001953125	0.0002908145680147059	4.031811562660556e-08	34	0.00048828125	6.769461389158464e-08	4	7475.866155202822	4
4	8.819516869566849	0.001222725200272681	1195.0	8408.0	1180.86865234375	8409.65625	8.731491986443014	0.0012105215564179974	34	14.13134765625	0.001959149820636351	2	356030.6798225309	2
3	25.598680438423493	0.0035489644306701085	1195.0	8408.0	1159.3441162109375	8524.33203125	11.341757381663603	0.0015724050161740751	34	35.6558837890625	0.004943280713858658	2	465461.1600967262	2
2	52.32330129424941	0.007254027629869598	1195.0	8408.0	1105.3817138671875	8447.2119140625	34.93631519990809	0.004843520754181074	34	104.6182861328125	0.014504129506836614	2	654288.0291231261	0
1	162.2199876778214	0.022489946995400165	1195.0	8408.0	1041.100830078125	7867.9755859375	159.65090403837317	0.02213377291534357	34	760.899169921875	0.10548997226145501	1	857277.9828298611	0
0	952.4740407760055	0.13204963826091856	1195.0	8408.0	4523.6689453125	4523.6689453125	3328.6689453125	0.46148190008491613	34	952.4740407760055	0.13204963826091856	3628800	2985.7088464506173	34
