Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.002331726235687417	3.4528746271100506e-07	10214.0	16967.0	10214.0009765625	16966.998046875	0.0009765625	1.446116540796683e-07	1	0.0009765625	1.446116540796683e-07	1	18024.939922839505	1
8	0.002331726235687417	3.4528746271100506e-07	10214.0	16967.0	10214.0009765625	16966.998046875	0.0009765625	1.446116540796683e-07	1	0.0009765625	1.446116540796683e-07	1	18024.939922839505	1
7	0.00233174722661417	3.4529057109642676e-07	10214.0	16967.0	10214.0009765625	16966.998046875	0.0009765625	1.446116540796683e-07	1	0.0009765625	1.446116540796683e-07	1	18019.349932208996	1
6	0.0023363356279107418	3.459700322687312e-07	10214.0	16967.0	10214.0009765625	16966.998046875	0.0009765625	1.446116540796683e-07	1	0.0009765625	1.446116540796683e-07	1	17947.237260251324	1
5	0.0023378391703180114	3.4619268033733324e-07	10214.0	16967.0	10214.0009765625	16967.0	0.0009765625	1.446116540796683e-07	1	0.0009765625	1.446116540796683e-07	1	17663.92874476411	1
4	0.002301673149095431	3.4083713151124404e-07	10214.0	16967.0	10214.0009765625	16967.0	0.0009765625	1.446116540796683e-07	1	0.0009765625	1.446116540796683e-07	1	17189.150034446648	1
3	0.002247240984881366	3.327766896018608e-07	10214.0	16967.0	10214.0009765625	16967.0	0.0009765625	1.446116540796683e-07	1	0.0009765625	1.446116540796683e-07	1	15646.491001984126	1
2	0.0021732721883783897	3.2182321758898116e-07	10214.0	16967.0	10214.0029296875	16967.001953125	0.0029296875	4.3383496223900487e-07	1	0.0029296875	4.3383496223900487e-07	1	12764.015297619047	1
1	121.33230418533245	0.017967170766375308	10214.0	16967.0	10124.51171875	17024.9140625	360.2734375	0.053350131423071226	1	247.48828125	0.03664864227010218	1	366325.0534195877	0
0	974.5752358766586	0.14431737537045145	10214.0	16967.0	13584.634765625	13584.634765625	3370.634765625	0.4991314624055975	1	974.5752358766586	0.14431737537045145	3628800	3340.6334013999117	1
