Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0023485286652095735	2.6800509702266044e-07	10122.0	18885.0	10122.0	18885.001953125	0.0	0.0	1	0.0	0.0	1	23325.327244543652	1
8	0.0023485286652095735	2.6800509702266044e-07	10122.0	18885.0	10122.0	18885.001953125	0.0	0.0	1	0.0	0.0	1	23325.327244543652	1
7	0.0023484247870335924	2.6799324284304375e-07	10122.0	18885.0	10122.0	18885.001953125	0.0	0.0	1	0.0	0.0	1	23340.20147018298	1
6	0.0023439386492263284	2.6748130197721425e-07	10122.0	18885.0	10122.0	18885.001953125	0.0	0.0	1	0.0	0.0	1	23287.247835648148	1
5	0.002332009613198578	2.66120006070818e-07	10122.0	18885.0	10122.0	18885.001953125	0.0	0.0	1	0.0	0.0	1	22902.29786155203	1
4	0.00229498592423804	2.618950044776949e-07	10122.0	18885.0	10122.0	18885.0	0.0	0.0	1	0.0	0.0	1	22054.99938023589	1
3	1.7914482011744586	0.00020443320793957077	10122.0	18885.0	10119.8330078125	18884.80859375	2.1669921875	0.00024728884942371336	1	2.1669921875	0.00024728884942371336	1	718979.5740715939	1
2	15.892397657121931	0.0018135795569008252	10122.0	18885.0	10168.4111328125	18887.244140625	46.4111328125	0.005296260734052265	1	46.4111328125	0.005296260734052265	1	831400.3373633157	1
1	133.8255166687873	0.015271655445485255	10122.0	18885.0	10215.228515625	18607.64453125	93.228515625	0.010638881162273194	1	93.228515625	0.010638881162273194	1	902080.8168868497	1
0	1180.3362904414423	0.1346954570856376	10122.0	18885.0	14589.978515625	14589.978515625	4467.978515625	0.5098685970130092	1	1180.3362904414423	0.1346954570856376	3628800	4260.97835978836	1
