Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0014040500566862668	1.469132632297025e-07	3410.0	12967.0	3410.0	12967.001953125	0.00146484375	1.5327443235324893e-07	4	0.0	0.0	1	16494.045435405646	1
8	0.0014040500566862668	1.469132632297025e-07	3410.0	12967.0	3410.0	12967.001953125	0.00146484375	1.5327443235324893e-07	4	0.0	0.0	1	16494.045435405646	1
7	0.0014040780445886037	1.469161917535423e-07	3410.0	12967.0	3410.0	12967.001953125	0.00146484375	1.5327443235324893e-07	4	0.0	0.0	1	16499.74547729277	1
6	0.0014021950508131132	1.4671916404866727e-07	3410.0	12967.0	3410.0	12967.001953125	0.00146484375	1.5327443235324893e-07	4	0.0	0.0	1	16445.910802469134	1
5	0.0013898118168798913	1.454234400836969e-07	3410.0	12967.0	3410.0	12967.001953125	0.001220703125	1.2772869362770744e-07	4	0.0	0.0	1	16189.448313492063	1
4	1.9171093375258135	0.00020059739850641556	3410.0	12967.0	3415.478271484375	12968.990234375	5.4794921875	0.0005733485599560532	4	5.478271484375	0.0005732208312624255	1	520339.51677854935	1
3	7.3533370958896755	0.0007694189699581119	3410.0	12967.0	3425.17138671875	12966.7099609375	15.1724853515625	0.001587578251706864	4	15.17138671875	0.0015874632958825991	1	589170.1510077711	1
2	38.97038889634336	0.00407768011890168	3410.0	12967.0	3433.63720703125	12991.107421875	66.821533203125	0.0069918942349194305	4	8.36279296875	0.0008750437343046981	1	712669.3839109348	0
1	179.70250876714312	0.018803234149538883	3410.0	12967.0	3442.03173828125	12419.083984375	138.4544677734375	0.014487231115772471	4	0.03173828125	3.3209460343203933e-06	2	844500.9862800374	0
0	1149.3593640384304	0.12026361452740718	3410.0	12967.0	7686.7392578125	7686.7392578125	4276.7392578125	0.4474980912224024	4	1149.3593640384304	0.12026361452740718	3628800	3915.870203924162	4
