Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0026163558018060377	2.1905189231463812e-07	5974.0	17918.0	5974.001953125	17918.005859375	0.001953125	1.635235264567984e-07	3	0.001953125	1.635235264567984e-07	3	25270.639476962082	3
8	0.0026163558018060377	2.1905189231463812e-07	5974.0	17918.0	5974.001953125	17918.005859375	0.001953125	1.635235264567984e-07	3	0.001953125	1.635235264567984e-07	3	25270.639476962082	3
7	0.0026161214031239664	2.190322675087045e-07	5974.0	17918.0	5974.001953125	17918.005859375	0.001953125	1.635235264567984e-07	3	0.001953125	1.635235264567984e-07	3	25263.48537202381	3
6	0.002610930858255484	2.1859769409372773e-07	5974.0	17918.0	5974.001953125	17918.005859375	0.001953125	1.635235264567984e-07	3	0.001953125	1.635235264567984e-07	3	25273.39319582231	3
5	0.0025923743407772542	2.170440673792075e-07	5974.0	17918.0	5974.00146484375	17918.005859375	0.0017903645833333333	1.4989656591873184e-07	3	0.00146484375	1.2264264484259878e-07	1	24933.29838045635	1
4	0.0025470834560495205	2.1325213128344947e-07	5974.0	17918.0	5974.001953125	17918.005859375	0.001953125	1.635235264567984e-07	3	0.001953125	1.635235264567984e-07	3	23463.915260416667	3
3	3.648990704571759	0.00030550826394606153	5974.0	17918.0	5948.86962890625	17919.78515625	14.323404947916666	0.001199213408231469	3	25.13037109375	0.0021040163340380106	1	795138.3591085207	1
2	21.339628256607728	0.00178664000808839	5974.0	17918.0	5891.2119140625	17914.103515625	35.082682291666664	0.0029372640900591647	3	82.7880859375	0.006931353477687542	1	914720.2004213514	1
1	176.8504686502931	0.0148066366920875	5974.0	17918.0	5960.8017578125	17488.560546875	246.71110026041666	0.020655651394877482	3	183.1982421875	0.015338097972831546	1	1035159.2212698413	0
0	1563.8269345937792	0.1309299174978047	5974.0	17918.0	11893.5146484375	11893.5146484375	5919.5146484375	0.4956057140352897	3	1563.8269345937792	0.1309299174978047	3628800	5640.511445656966	3
