Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.0015685627447864997	1.2075155849010775e-07	7064.0	20054.0	7064.0029296875	20054.00390625	0.0029296875	2.2553406466512702e-07	1	0.0029296875	2.2553406466512702e-07	1	29651.890645116844	1
8	0.0015685627447864997	1.2075155849010775e-07	7064.0	20054.0	7064.0029296875	20054.00390625	0.0029296875	2.2553406466512702e-07	1	0.0029296875	2.2553406466512702e-07	1	29651.890645116844	1
7	0.0015686156257750496	1.2075562938991913e-07	7064.0	20054.0	7064.0029296875	20054.00390625	0.0029296875	2.2553406466512702e-07	1	0.0029296875	2.2553406466512702e-07	1	29649.25318810626	1
6	0.0015634377292855076	1.2035702303968495e-07	7064.0	20054.0	7064.0029296875	20054.00390625	0.0029296875	2.2553406466512702e-07	1	0.0029296875	2.2553406466512702e-07	1	29569.19404265873	1
5	0.0015216787025411293	1.1714231736267354e-07	7064.0	20054.0	7064.0029296875	20054.0	0.0029296875	2.2553406466512702e-07	1	0.0029296875	2.2553406466512702e-07	1	28713.418234126984	1
4	0.0014419248873594576	1.1100268570896517e-07	7064.0	20054.0	7064.0029296875	20054.0	0.0029296875	2.2553406466512702e-07	1	0.0029296875	2.2553406466512702e-07	1	27338.769265046296	1
3	0.0013191908040795165	1.0155433441720681e-07	7064.0	20054.0	7064.0029296875	20054.001953125	0.0029296875	2.2553406466512702e-07	1	0.0029296875	2.2553406466512702e-07	1	24081.326249173282	1
2	0.44459013775753176	3.4225568726522845e-05	7064.0	20054.0	7044.4189453125	20054.1796875	19.5810546875	0.001507394510200154	1	19.5810546875	0.001507394510200154	1	135178.3765726962	1
1	207.84963753459735	0.016000741919522506	7064.0	20054.0	7178.33544921875	19959.99609375	624.2685546875	0.04805762545708237	1	62.66455078125	0.0048240608761547345	1	767646.779772101	0
0	1887.463667120286	0.14530128307315518	7064.0	20054.0	13489.7177734375	13489.7177734375	6425.7177734375	0.4946664952607775	1	1887.463667120286	0.14530128307315518	3628800	6271.7178863536155	1
