Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	0.000606091998781529	8.440217222970741e-08	0.0	7181.0	-0.00048828125	7181.0	0.0002626359351375464	3.6573727215923465e-08	3888	0.00048828125	6.799627489207632e-08	24	2468.9352761243385	24
8	0.000606091998781529	8.440217222970741e-08	0.0	7181.0	-0.00048828125	7181.0	0.0002626359351375464	3.6573727215923465e-08	3888	0.00048828125	6.799627489207632e-08	24	2468.9352761243385	24
7	0.000606091998781529	8.440217222970741e-08	0.0	7181.0	-0.00048828125	7181.0	0.0002626359351375464	3.6573727215923465e-08	3888	0.00048828125	6.799627489207632e-08	24	2468.9352761243385	24
6	0.0006060041678547085	8.438994121357867e-08	0.0	7181.0	-0.00048828125	7181.0	0.00026421581337616106	3.6793735326021595e-08	3888	0.00048828125	6.799627489207632e-08	30	2476.832037037037	30
5	0.000605592708719453	8.433264290759685e-08	0.0	7181.0	-0.00054931640625	7181.0	0.000268544661540871	3.739655501195808e-08	3888	0.00054931640625	7.649580925358586e-08	12	2472.6946709656086	12
4	1.4947387233916571	0.00020815189018126405	0.0	7181.0	-5.5907440185546875	7182.93408203125	1.4239694148670008	0.00019829681309942916	3888	5.5907440185546875	0.0007785467230963219	6	50395.2877744709	6
3	9.529127064948636	0.0013269916536622526	0.0	7181.0	-101.4017333984375	7161.9521484375	17.593245269891657	0.002449971490028082	3888	122.4017333984375	0.017045221194602073	6	147367.6457771164	0
2	42.70961538501991	0.005947586044425555	0.0	7181.0	-251.1142578125	7192.51904296875	63.41808781653275	0.008831372763756127	3888	287.1142578125	0.039982489599289794	6	202219.30274140212	0
1	175.36678744625792	0.024420942410006672	0.0	7181.0	-305.2222900390625	6372.5126953125	102.52489721627883	0.014277245121331128	3888	341.2222900390625	0.047517377807974166	6	205698.772051918	0
0	966.6924134850881	0.1346180773548375	0.0	7181.0	2773.80224609375	2773.80224609375	2773.80224609375	0.38626963460433783	3888	966.6924134850881	0.1346180773548375	3628800	2368.178308531746	3888
