Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	9.287757638060016e-05	2.1134127084389055e-07	374.69268798828125	814.1599731445312	374.6927795410156	814.16015625	9.1552734375e-05	2.083266164564469e-07	1	9.1552734375e-05	2.083266164564469e-07	1	46.29171599426808	1
8	0.0024606658457868736	5.5992013060256625e-06	374.69268798828125	814.1599731445312	374.6903076171875	814.16259765625	0.00238037109375	5.41649202786762e-06	1	0.00238037109375	5.41649202786762e-06	1	14.275131999559083	1
7	0.31767361274261746	0.0007228606478217502	374.69268798828125	814.1599731445312	375.2452087402344	813.9229125976562	0.552520751953125	0.001257251130314657	1	0.552520751953125	0.001257251130314657	1	307.02140376984124	1
6	2.3618609627466354	0.00537437255444696	374.69268798828125	814.1599731445312	378.08135986328125	801.0706787109375	3.501708984375	0.007968076426226182	1	5.538177490234375	0.012602024240477901	1	2189.813424272487	0
5	5.594015384822085	0.012729082375102943	374.69268798828125	814.1599731445312	379.3052062988281	774.4104614257812	21.429290771484375	0.04876196948087825	1	6.70526123046875	0.015257702504859201	1	5176.843700672399	0
4	8.606744694457483	0.019584494260505843	374.69268798828125	814.1599731445312	358.3601379394531	751.34326171875	33.480133056640625	0.07618344646739647	1	37.529205322265625	0.08539703829121026	1	7958.202911706349	0
3	12.037246175728988	0.02739053928167206	374.69268798828125	814.1599731445312	367.36138916015625	753.88720703125	63.07220458984375	0.14351967818712055	1	23.37091064453125	0.053180090920481086	1	11430.948646935625	0
2	15.771735646779366	0.03588830355935589	374.69268798828125	814.1599731445312	395.4468688964844	728.3431396484375	86.71786499023438	0.19732495728358745	1	25.82427978515625	0.058762688703869984	1	15946.948786375662	0
1	30.493353604059372	0.06938708301953642	374.69268798828125	814.1599731445312	476.5906982421875	636.4818725585938	151.44183349609375	0.3446031948426097	1	34.69561767578125	0.07894926006967774	1	52688.623256723986	0
0	34.568329363533636	0.0786596177822461	374.69268798828125	814.1599731445312	553.3983154296875	553.3983154296875	178.70562744140625	0.40664147237922993	1	34.568329363533636	0.0786596177822461	3628800	103256.83831073633	1
