Max order	MAE	Normalized MAE	F1 Min	F1 Max	F2 Min	F2 Max	MAE-GO Orig	Normalized MAE-GO Orig	GO Orig	MAE-GO Trunc	Normalized MAE-GO Trunc	GO Trunc	Ranking MAE	Preserved GO
9	8.8733861475815e-05	1.8087589048149917e-07	360.3419494628906	850.920654296875	360.3420104980469	850.920654296875	6.103515625e-05	1.2441460400554255e-07	1	6.103515625e-05	1.2441460400554255e-07	1	5.5202455357142854	1
8	0.0005044290418137108	1.0282326341410502e-06	360.3419494628906	850.920654296875	360.3424987792969	850.920166015625	0.00054931640625	1.1197314360498828e-06	1	0.00054931640625	1.1197314360498828e-06	1	9.029727458112875	1
7	0.31818439836014306	0.000648589900557828	360.3419494628906	850.920654296875	360.55694580078125	850.7529296875	0.214996337890625	0.0004382504426095236	1	0.214996337890625	0.0004382504426095236	1	296.19229855599644	1
6	2.251503308437489	0.00458948431931669	360.3419494628906	850.920654296875	358.147216796875	820.6307373046875	3.6053466796875	0.007349170658607397	1	3.862945556640625	0.00787426249481279	1	2091.232208719136	0
5	5.2660548722638865	0.01073437297220271	360.3419494628906	850.920654296875	355.10205078125	765.3499755859375	5.239898681640625	0.01068105596117783	1	5.239898681640625	0.01068105596117783	1	4871.85330715388	1
4	7.989003176714378	0.016284854954064946	360.3419494628906	850.920654296875	349.5638732910156	748.619384765625	2.63568115234375	0.005372595844771343	1	18.871307373046875	0.03846744037596368	1	7389.1781376763665	0
3	11.313633708062415	0.02306181132537599	360.3419494628906	850.920654296875	358.1501159667969	721.6143798828125	22.62188720703125	0.04611265558480227	1	24.894012451171875	0.050744175840814594	1	10744.006715167548	0
2	14.846215773503406	0.030262657948733698	360.3419494628906	850.920654296875	368.48333740234375	720.2984008789062	33.35955810546875	0.06800041920908134	1	45.056671142578125	0.09184391820102554	1	14831.029995590829	0
1	28.847160686025333	0.058802308275177004	360.3419494628906	850.920654296875	457.2315368652344	627.8135375976562	129.80587768554688	0.26459745271544555	1	6.976104736328125	0.014220153786719493	1	51067.16191826499	0
0	33.85387190939888	0.06900803285257785	360.3419494628906	850.920654296875	534.6273803710938	534.6273803710938	174.28543090820312	0.35526496862829665	1	33.85387190939888	0.06900803285257785	3628800	105864.66328317902	1
